transaction_id,customer_id,product_id,quantity,amount,transaction_time,payment_method
T0003930,C01764,P00493,4,4361.92,2025-07-14 11:28:58,行動支付
T0003931,C04338,P00923,1,2605.71,2025-07-10 17:56:51,信用卡
T0003932,C02434,P00458,1,282.98,2025-07-05 19:50:04,貨到付款
T0003933,C02410,P00159,4,15038.32,2025-07-17 21:38:44,貨到付款
T0003934,C03021,P00095,1,3460.57,2025-07-21 02:21:00,信用卡
T0003935,C02509,P01740,2,4296.06,2025-07-14 05:49:17,貨到付款
T0003936,C00694,P00722,2,6274.42,2025-07-15 06:37:00,貨到付款
T0003937,C00828,P01061,3,7257.299999999999,2025-07-04 08:10:20,轉帳
T0003938,C00385,P00551,1,1920.35,2025-07-01 10:12:05,貨到付款
T0003939,C03217,P00600,3,6551.099999999999,2025-07-14 03:58:16,貨到付款
T0003940,C01057,P01602,1,2185.96,2025-07-25 04:58:30,行動支付
T0003941,C00934,P00349,2,6165.5,2025-07-06 13:51:39,行動支付
T0003942,C01811,P01408,2,1440.94,2025-07-18 14:55:32,信用卡
T0003943,C03586,P00049,2,6887.02,2025-07-31 11:08:07,轉帳
T0003944,C00591,P01130,1,1130.37,2025-07-30 10:35:25,行動支付
T0003945,C01151,P00363,2,3907.36,2025-07-29 06:47:44,行動支付
T0003946,C04055,P01063,1,3124.67,2025-07-20 13:09:23,信用卡
T0003947,C03601,P01056,3,11068.02,2025-07-02 20:39:25,貨到付款
T0003948,C02407,P00710,1,525.46,2025-07-25 13:38:52,轉帳
T0003949,C02394,P00851,3,11440.23,2025-07-21 19:28:32,貨到付款
T0003950,C01053,P00858,1,3844.14,2025-07-29 11:02:59,轉帳
T0003951,C00806,P00507,3,11676.539999999999,2025-07-02 17:18:05,信用卡
T0003952,C04166,P00059,2,6999.48,2025-07-09 20:08:16,貨到付款
T0003953,C00112,P00240,3,12128.460000000001,2025-07-13 00:30:14,行動支付
T0003954,C00215,P00010,2,7348.14,2025-07-27 11:15:45,行動支付
T0003955,C02867,P00397,2,2786.32,2025-07-28 16:27:04,貨到付款
T0003956,C00805,P01342,3,9563.82,2025-07-23 22:37:23,信用卡
T0003957,C03147,P01744,1,1816.71,2025-07-06 12:59:53,轉帳
T0003958,C00195,P00400,1,2847.58,2025-07-11 19:45:55,行動支付
T0003959,C02861,P00805,4,14632.76,2025-07-20 06:20:42,貨到付款
T0003960,C00279,P01645,1,3018.09,2025-07-16 18:13:57,貨到付款
T0003961,C01291,P01838,4,6978.36,2025-07-25 21:44:48,貨到付款
T0003962,C00900,P00878,1,3068.0,2025-07-20 12:37:14,信用卡
T0003963,C04791,P00508,1,3982.68,2025-07-01 13:31:30,行動支付
T0003964,C02996,P00874,2,7996.88,2025-07-19 11:52:38,貨到付款
T0003965,C02818,P00787,4,14287.76,2025-07-21 16:53:13,行動支付
T0003966,C00093,P01646,1,2347.72,2025-07-13 10:01:30,貨到付款
T0003967,C03597,P00157,4,11607.0,2025-07-10 18:06:02,轉帳
T0003968,C03308,P01170,2,3787.62,2025-07-12 14:38:17,信用卡
T0003969,C01417,P01049,2,4123.86,2025-07-24 18:06:20,行動支付
T0003970,C00428,P01661,4,9608.52,2025-07-01 19:52:54,行動支付
T0003971,C02246,P01398,2,5691.32,2025-07-08 16:15:21,信用卡
T0003972,C04963,P00950,3,8735.61,2025-07-26 10:01:55,轉帳
T0003973,C04336,P00064,3,3580.71,2025-07-05 12:49:35,行動支付
T0003974,C00852,P01959,2,438.56,2025-07-21 14:40:24,貨到付款
T0003975,C04151,P00805,3,10974.57,2025-07-14 18:54:39,行動支付
T0003976,C03004,P00851,1,3813.41,2025-07-14 11:19:43,行動支付
T0003977,C03973,P00621,4,6231.76,2025-07-15 21:25:01,行動支付
T0003978,C04102,P00660,1,2347.84,2025-07-30 15:54:05,轉帳
T0003979,C00909,P01178,4,3805.68,2025-07-26 04:03:05,轉帳
T0003980,C03298,P01510,2,7025.1,2025-07-17 12:24:10,轉帳
T0003981,C01322,P01590,1,861.38,2025-07-22 10:19:53,貨到付款
T0003982,C03620,P00101,2,6896.82,2025-07-21 12:06:33,信用卡
T0003983,C01713,P01177,2,6971.28,2025-07-01 21:08:54,信用卡
T0003984,C02267,P01333,4,9285.68,2025-07-09 13:18:03,轉帳
T0003985,C02952,P00248,4,13473.56,2025-07-17 13:50:38,行動支付
T0003986,C01149,P00504,4,1522.0,2025-07-21 11:25:23,貨到付款
T0003987,C01927,P00039,1,4099.72,2025-07-08 13:51:17,轉帳
T0003988,C00542,P01310,3,11120.039999999999,2025-07-21 11:49:29,轉帳
T0003989,C01011,P01171,4,16250.0,2025-07-25 19:37:21,轉帳
T0003990,C04297,P01087,4,11835.16,2025-07-02 20:46:57,行動支付
T0003991,C02521,P01882,1,2210.4,2025-07-14 22:59:23,轉帳
T0003992,C02098,P00135,4,1722.2,2025-07-25 19:29:57,行動支付
T0003993,C00747,P01429,1,3050.2,2025-07-08 15:55:16,轉帳
T0003994,C00481,P01514,2,5283.54,2025-07-18 20:51:46,信用卡
T0003995,C02379,P01715,4,15752.84,2025-07-12 17:47:09,行動支付
T0003996,C03073,P01262,4,11797.04,2025-07-11 05:10:21,行動支付
T0003997,C00195,P00539,2,5653.58,2025-07-31 20:35:53,轉帳
T0003998,C03919,P00006,2,4694.62,2025-07-10 14:50:37,貨到付款
T0003999,C02516,P00498,2,1762.36,2025-07-28 17:05:42,貨到付款
T0004000,C00587,P01994,4,1966.32,2025-07-16 20:49:10,貨到付款
T0004001,C02411,P00131,3,9729.57,2025-07-28 10:30:37,轉帳
T0004002,C00651,P01568,3,10188.0,2025-07-25 17:11:39,行動支付
T0004003,C03017,P00084,3,3377.67,2025-07-09 16:48:54,轉帳
T0004004,C04137,P01221,4,4403.04,2025-07-14 12:10:13,轉帳
T0004005,C04484,P01003,2,6240.98,2025-07-26 14:31:16,信用卡
T0004006,C03874,P01615,4,8408.32,2025-07-22 21:59:36,信用卡
T0004007,C03246,P00595,2,2397.4,2025-07-20 01:03:52,行動支付
T0004008,C02610,P01660,4,967.64,2025-07-08 18:21:17,行動支付
T0004009,C01851,P01643,4,4067.48,2025-07-02 14:03:35,行動支付
T0004010,C00217,P01858,2,1203.06,2025-07-09 19:21:36,行動支付
T0004011,C02649,P00790,3,11494.47,2025-07-23 06:08:18,信用卡
T0004012,C01147,P01212,2,2018.38,2025-07-05 09:47:20,行動支付
T0004013,C04011,P01979,1,3069.35,2025-07-16 21:14:53,信用卡
T0004014,C03947,P01277,1,470.55,2025-07-23 16:04:45,信用卡
T0004015,C01906,P01296,2,1611.34,2025-07-07 18:38:55,信用卡
T0004016,C02945,P00397,4,5572.64,2025-07-16 13:15:21,行動支付
T0004017,C03706,P01180,1,1004.93,2025-07-06 14:26:04,貨到付款
T0004018,C03807,P01370,1,3046.82,2025-07-10 09:27:47,貨到付款
T0004019,C03483,P01627,4,8292.32,2025-07-06 00:03:32,貨到付款
T0004020,C00488,P00764,4,11812.88,2025-07-12 03:25:50,貨到付款
T0004021,C00669,P01113,3,2536.89,2025-07-08 11:56:26,行動支付
T0004022,C02385,P00585,4,6902.0,2025-07-03 05:38:31,轉帳
T0004023,C01162,P00821,2,5024.68,2025-07-17 15:28:09,信用卡
T0004024,C04295,P00764,2,5906.44,2025-07-17 10:24:57,轉帳
T0004025,C01416,P00199,3,978.75,2025-07-12 23:57:53,貨到付款
T0004026,C04383,P00432,1,3164.78,2025-07-07 18:44:32,行動支付
T0004027,C02043,P00573,1,3389.37,2025-07-02 12:45:39,行動支付
T0004028,C00945,P00098,4,3471.36,2025-07-03 15:51:56,行動支付
T0004029,C03545,P00959,2,8738.94,2025-07-26 09:15:12,信用卡
T0004030,C03947,P00532,1,3892.79,2025-07-27 17:43:14,行動支付
T0004031,C02889,P00466,3,6643.77,2025-07-02 15:23:18,貨到付款
T0004032,C00589,P00348,3,7405.799999999999,2025-07-10 06:41:19,貨到付款
T0004033,C00035,P00644,2,2354.66,2025-07-08 14:51:55,轉帳
T0004034,C03272,P00366,3,4501.2300000000005,2025-07-14 04:11:43,轉帳
T0004035,C03438,P01473,3,5891.76,2025-07-01 17:58:12,貨到付款
T0004036,C01579,P01934,2,2151.18,2025-07-03 11:58:35,信用卡
T0004037,C01811,P01339,4,8852.6,2025-07-18 03:10:43,貨到付款
T0004038,C00773,P01190,4,10532.12,2025-07-30 05:37:15,轉帳
T0004039,C03257,P01165,3,962.94,2025-07-30 14:46:46,信用卡
T0004040,C01268,P01823,4,10989.6,2025-07-30 14:29:50,信用卡
T0004041,C04274,P01991,4,3810.44,2025-07-15 14:54:26,轉帳
T0004042,C02117,P00892,3,13204.32,2025-07-11 19:29:24,行動支付
T0004043,C01828,P00029,4,2148.2,2025-07-10 13:19:21,貨到付款
T0004044,C01377,P01422,3,5107.08,2025-07-20 21:13:16,信用卡
T0004045,C03403,P01822,1,1841.94,2025-07-29 22:07:39,轉帳
T0004046,C03774,P00330,2,503.42,2025-07-11 20:44:16,行動支付
T0004047,C02066,P00861,2,8236.38,2025-07-07 13:47:46,信用卡
T0004048,C03918,P01976,4,15166.68,2025-07-04 08:03:08,轉帳
T0004049,C02412,P01320,4,3928.8,2025-07-13 14:36:20,行動支付
T0004050,C01851,P00052,4,10246.28,2025-07-12 04:52:03,信用卡
T0004051,C02774,P00934,2,8086.12,2025-07-18 17:48:08,信用卡
T0004052,C01268,P01031,1,1310.19,2025-07-07 18:12:41,行動支付
T0004053,C01533,P01639,1,153.09,2025-07-31 21:13:23,轉帳
T0004054,C01721,P01081,2,6292.86,2025-07-22 19:04:19,信用卡
T0004055,C03527,P00343,1,3382.24,2025-07-21 15:21:47,轉帳
T0004056,C03678,P00178,2,1517.7,2025-07-26 00:01:09,轉帳
T0004057,C04274,P00109,1,4217.07,2025-07-13 06:27:08,信用卡
T0004058,C03296,P00316,3,10025.369999999999,2025-07-26 19:00:24,轉帳
T0004059,C03739,P01330,3,3027.33,2025-07-15 12:06:20,行動支付
T0004060,C02232,P00054,2,7664.08,2025-07-21 23:47:52,行動支付
T0004061,C03496,P01606,1,922.19,2025-07-10 12:32:30,行動支付
T0004062,C00808,P01255,4,8776.44,2025-07-14 10:59:59,行動支付
T0004063,C01072,P00190,1,3230.21,2025-07-29 22:18:35,貨到付款
T0004064,C02002,P01861,3,2667.69,2025-07-08 19:16:42,貨到付款
T0004065,C01692,P01873,3,10093.2,2025-07-05 10:56:53,貨到付款
T0004066,C02752,P01887,1,1829.88,2025-07-29 16:15:03,轉帳
T0004067,C03485,P01598,1,3792.78,2025-07-06 13:03:27,行動支付
T0004068,C03533,P00470,4,10038.76,2025-07-19 07:30:58,轉帳
T0004069,C00803,P01368,4,3686.44,2025-07-06 08:42:02,信用卡
T0004070,C04822,P01501,1,3696.18,2025-07-06 05:51:49,轉帳
T0004071,C00026,P01143,1,1157.03,2025-07-31 13:39:13,轉帳
T0004072,C00455,P01190,1,2633.03,2025-07-15 15:07:10,貨到付款
T0004073,C00726,P01769,1,2699.68,2025-07-12 13:34:16,行動支付
T0004074,C04629,P01560,2,6728.0,2025-07-17 22:35:38,行動支付
T0004075,C02176,P00897,1,99.6,2025-07-29 06:42:56,貨到付款
T0004076,C00320,P00293,4,4982.16,2025-07-27 17:19:53,貨到付款
T0004077,C01108,P00223,3,5260.86,2025-07-20 08:05:24,貨到付款
T0004078,C00400,P01952,2,4867.98,2025-07-22 19:39:37,貨到付款
T0004079,C00188,P01925,1,995.71,2025-07-03 19:44:37,行動支付
T0004080,C01921,P01461,3,4017.33,2025-07-09 12:52:25,信用卡
T0004081,C04922,P01075,2,1761.3,2025-07-22 23:19:27,信用卡
T0004082,C03069,P01251,3,11794.89,2025-07-09 19:09:15,貨到付款
T0004083,C02605,P01929,1,856.22,2025-07-27 14:01:16,信用卡
T0004084,C03558,P01855,1,1774.8,2025-07-03 22:10:19,信用卡
T0004085,C02987,P01016,4,3724.4,2025-07-28 10:56:56,貨到付款
T0004086,C04728,P01630,1,1844.58,2025-07-28 19:24:31,貨到付款
T0004087,C04101,P01702,1,2864.48,2025-07-18 13:16:31,行動支付
T0004088,C03201,P01941,2,4624.64,2025-07-29 00:04:32,貨到付款
T0004089,C02194,P01856,4,6078.2,2025-07-19 11:31:38,信用卡
T0004090,C01008,P01788,2,362.44,2025-07-22 13:02:07,轉帳
T0004091,C03284,P00608,3,12099.0,2025-07-29 18:24:28,信用卡
T0004092,C04019,P00276,1,1119.32,2025-07-31 03:59:39,行動支付
T0004093,C01430,P01515,3,9237.900000000001,2025-07-22 19:27:31,信用卡
T0004094,C00168,P00902,2,510.48,2025-07-05 18:21:57,信用卡
T0004095,C02997,P01760,1,2894.39,2025-07-02 19:58:32,信用卡
T0004096,C02579,P00712,1,3094.86,2025-07-23 02:51:44,貨到付款
T0004097,C01158,P01026,2,498.48,2025-07-10 18:29:30,行動支付
T0004098,C00847,P01854,2,4631.36,2025-07-29 18:53:40,轉帳
T0004099,C00180,P01142,2,7327.48,2025-07-16 11:44:54,貨到付款
T0004100,C01196,P00880,2,6532.34,2025-07-14 03:15:06,行動支付
T0004101,C00001,P01013,2,1480.98,2025-07-14 07:42:19,貨到付款
T0004102,C00787,P00875,1,1623.66,2025-07-01 19:37:39,信用卡
T0004103,C04984,P00023,2,941.1,2025-07-05 19:47:05,行動支付
T0004104,C03898,P00345,1,406.92,2025-07-13 21:22:30,轉帳
T0004105,C01765,P01623,1,3084.78,2025-07-11 20:31:22,轉帳
T0004106,C01975,P00519,2,1573.14,2025-07-10 17:45:32,行動支付
T0004107,C02930,P00093,2,5404.16,2025-07-23 22:55:12,行動支付
T0004108,C02588,P00948,4,13475.08,2025-07-28 09:35:48,行動支付
T0004109,C03684,P00946,1,688.42,2025-07-13 11:57:32,轉帳
T0004110,C00343,P00187,2,2907.36,2025-07-11 21:22:43,信用卡
T0004111,C00450,P01685,2,6279.54,2025-07-02 14:56:25,行動支付
T0004112,C01422,P01684,2,937.3,2025-07-17 22:04:22,貨到付款
T0004113,C04148,P00760,4,4156.76,2025-07-12 17:07:44,轉帳
T0004114,C04575,P00170,4,1297.6,2025-07-11 13:26:43,信用卡
T0004115,C01740,P01191,3,5244.24,2025-07-14 06:26:26,信用卡
T0004116,C04816,P00183,1,4605.8,2025-07-18 22:57:19,貨到付款
T0004117,C01382,P01295,3,13587.689999999999,2025-07-02 16:26:59,行動支付
T0004118,C03031,P00168,2,605.24,2025-07-24 11:16:26,轉帳
T0004119,C00972,P00315,4,14482.32,2025-07-21 01:36:56,信用卡
T0004120,C04648,P01781,4,801.52,2025-07-12 07:44:26,轉帳
T0004121,C02874,P01348,3,9221.31,2025-07-04 21:04:14,轉帳
T0004122,C01305,P01180,4,4019.72,2025-07-07 16:26:12,轉帳
T0004123,C02035,P01582,2,156.48,2025-07-06 03:58:23,信用卡
T0004124,C00532,P01199,4,15982.52,2025-07-30 05:09:23,貨到付款
T0004125,C00361,P00846,3,5991.09,2025-07-13 14:04:37,貨到付款
T0004126,C01471,P01807,2,7342.6,2025-07-05 01:09:41,貨到付款
T0004127,C04735,P00300,3,10593.48,2025-07-23 14:36:28,行動支付
T0004128,C04014,P01452,4,4162.0,2025-07-28 19:19:35,貨到付款
T0004129,C04783,P00784,3,9274.41,2025-07-27 18:56:24,轉帳
T0004130,C04380,P01886,3,3126.24,2025-07-19 11:19:33,轉帳
T0004131,C04065,P01340,1,4104.36,2025-07-16 16:52:32,信用卡
T0004132,C02874,P01695,4,11473.28,2025-07-21 17:26:47,貨到付款
T0004133,C03470,P01329,4,10504.56,2025-07-07 06:27:59,貨到付款
T0004134,C04830,P00100,3,4956.18,2025-07-08 04:10:31,轉帳
T0004135,C02815,P00086,1,3583.38,2025-07-21 03:45:13,貨到付款
T0004136,C03849,P00709,4,15947.88,2025-07-13 13:53:11,行動支付
T0004137,C03787,P01426,2,914.88,2025-07-06 18:52:36,轉帳
T0004138,C04806,P00517,3,10229.099999999999,2025-07-24 05:16:08,信用卡
T0004139,C02294,P01580,4,10427.04,2025-07-08 00:07:08,行動支付
T0004140,C02303,P01580,2,5213.52,2025-07-16 12:37:58,貨到付款
T0004141,C02934,P00847,4,7949.36,2025-07-23 19:07:31,貨到付款
T0004142,C00136,P00709,2,7973.94,2025-07-13 04:06:48,轉帳
T0004143,C00581,P00088,3,7648.23,2025-07-20 02:52:32,貨到付款
T0004144,C00337,P01799,4,5189.0,2025-07-28 14:29:43,貨到付款
T0004145,C03168,P01284,4,4077.84,2025-07-21 01:33:23,行動支付
T0004146,C04970,P00354,1,3455.74,2025-07-22 13:51:24,信用卡
T0004147,C03384,P00568,3,4856.82,2025-07-01 14:09:11,貨到付款
T0004148,C01149,P01787,2,6968.82,2025-07-07 00:12:22,行動支付
T0004149,C01578,P01381,4,2965.64,2025-07-14 15:41:47,轉帳
T0004150,C04777,P01116,4,13752.2,2025-07-12 11:23:25,信用卡
T0004151,C02582,P00666,2,3027.98,2025-07-20 17:10:49,信用卡
T0004152,C00048,P00754,3,301.56,2025-07-20 12:51:04,信用卡
T0004153,C04160,P00214,1,3089.58,2025-07-01 20:56:00,行動支付
T0004154,C01241,P01862,1,135.41,2025-07-27 23:02:13,信用卡
T0004155,C00465,P01162,4,11361.28,2025-07-28 19:30:13,轉帳
T0004156,C03368,P01717,2,7094.94,2025-07-01 11:08:19,貨到付款
T0004157,C04105,P01317,4,10489.28,2025-07-25 15:45:28,行動支付
T0004158,C00380,P01282,2,1388.26,2025-07-10 21:24:13,信用卡
T0004159,C04656,P00363,1,1953.68,2025-07-24 20:08:43,信用卡
T0004160,C02382,P01279,3,6629.58,2025-07-24 11:21:53,行動支付
T0004161,C01767,P01769,2,5399.36,2025-07-14 06:35:32,行動支付
T0004162,C04471,P01852,1,2835.94,2025-07-23 19:00:15,轉帳
T0004163,C01345,P01404,4,5583.24,2025-07-27 23:00:43,貨到付款
T0004164,C04735,P00566,2,6536.88,2025-07-27 10:52:43,行動支付
T0004165,C03415,P01219,3,10034.130000000001,2025-07-23 18:21:32,貨到付款
T0004166,C04549,P00767,4,3624.48,2025-07-22 22:08:42,轉帳
T0004167,C02494,P00497,4,760.4,2025-07-03 16:12:58,行動支付
T0004168,C00998,P00529,1,3627.46,2025-07-21 22:55:04,行動支付
T0004169,C03677,P01223,2,2424.22,2025-07-23 07:41:59,行動支付
T0004170,C04363,P00051,4,14153.4,2025-07-06 12:05:29,行動支付
T0004171,C01033,P00906,3,3176.19,2025-07-16 20:01:51,信用卡
T0004172,C01013,P00624,2,5795.88,2025-07-31 11:25:27,信用卡
T0004173,C01248,P00129,3,3401.2200000000003,2025-07-13 09:25:41,貨到付款
T0004174,C03092,P00023,4,1882.2,2025-07-24 22:19:30,行動支付
T0004175,C00779,P01121,3,1716.0,2025-07-06 12:41:15,信用卡
T0004176,C00533,P00204,1,470.29,2025-07-06 09:54:20,貨到付款
T0004177,C04600,P00284,3,2837.64,2025-07-19 12:21:00,信用卡
T0004178,C03379,P01962,2,1202.04,2025-07-07 11:43:31,信用卡
T0004179,C03317,P00711,3,2866.71,2025-07-20 01:11:42,信用卡
T0004180,C03069,P01520,3,4472.67,2025-07-22 17:01:53,行動支付
T0004181,C03821,P01651,1,609.05,2025-07-08 15:13:22,貨到付款
T0004182,C02707,P00813,3,9434.49,2025-07-21 18:42:47,行動支付
T0004183,C00211,P01085,3,418.62,2025-07-04 18:09:45,行動支付
T0004184,C02411,P00250,4,8829.8,2025-07-09 19:08:54,信用卡
T0004185,C03103,P01005,4,6112.72,2025-07-23 14:44:21,轉帳
T0004186,C02461,P01147,2,1881.62,2025-07-14 14:06:37,行動支付
T0004187,C04926,P01578,4,13089.84,2025-07-21 13:52:51,貨到付款
T0004188,C04484,P00444,4,8989.2,2025-07-27 18:15:03,信用卡
T0004189,C04343,P01069,4,2921.04,2025-07-12 09:29:35,行動支付
T0004190,C02454,P01065,4,9938.88,2025-07-02 14:04:08,貨到付款
T0004191,C04921,P01003,1,3120.49,2025-07-23 21:25:21,信用卡
T0004192,C04580,P01228,4,15099.56,2025-07-05 06:54:39,貨到付款
T0004193,C01401,P01760,1,2894.39,2025-07-10 20:38:04,行動支付
T0004194,C01110,P00274,1,2486.54,2025-07-17 13:51:46,行動支付
T0004195,C02883,P00517,4,13638.8,2025-07-20 22:15:32,行動支付
T0004196,C00270,P00959,3,13108.41,2025-07-17 21:58:00,貨到付款
T0004197,C03996,P01981,1,964.78,2025-07-30 18:20:07,貨到付款
T0004198,C02391,P01505,3,11595.66,2025-07-09 16:28:31,貨到付款
T0004199,C02703,P00890,3,5431.0199999999995,2025-07-14 12:05:15,信用卡
T0004200,C02512,P01151,4,2009.28,2025-07-13 17:26:54,信用卡
T0004201,C01968,P00849,2,642.24,2025-07-12 10:53:22,貨到付款
T0004202,C03431,P01246,4,11103.92,2025-07-05 12:10:08,貨到付款
T0004203,C00874,P00126,2,3801.6,2025-07-23 22:48:24,信用卡
T0004204,C04882,P00599,2,5096.32,2025-07-04 20:41:20,行動支付
T0004205,C03491,P00428,4,4397.52,2025-07-22 12:59:36,行動支付
T0004206,C02300,P01659,4,11745.8,2025-07-22 20:56:54,行動支付
T0004207,C03446,P01172,2,2766.6,2025-07-31 09:19:35,行動支付
T0004208,C00059,P01513,4,2284.32,2025-07-28 12:49:18,信用卡
T0004209,C01053,P01449,2,1044.36,2025-07-07 18:47:52,信用卡
T0004210,C02905,P00715,3,5834.28,2025-07-09 19:20:29,信用卡
T0004211,C01627,P01510,4,14050.2,2025-07-16 20:26:55,貨到付款
T0004212,C03063,P01199,3,11986.89,2025-07-13 01:56:15,貨到付款
T0004213,C01298,P01629,1,3008.9,2025-07-30 16:54:27,行動支付
T0004214,C02742,P01997,3,6550.5,2025-07-11 17:01:49,貨到付款
T0004215,C01185,P01746,3,2530.62,2025-07-24 22:58:02,行動支付
T0004216,C02356,P01429,2,6100.4,2025-07-23 21:54:05,信用卡
T0004217,C03065,P00215,3,10007.789999999999,2025-07-23 13:22:46,行動支付
T0004218,C01829,P00426,4,13834.96,2025-07-13 17:32:12,貨到付款
T0004219,C02493,P01439,2,1273.04,2025-07-05 22:36:44,轉帳
T0004220,C01052,P01788,1,181.22,2025-07-21 22:50:48,行動支付
T0004221,C03503,P00683,4,5504.12,2025-07-12 23:48:37,信用卡
T0004222,C01861,P01962,1,601.02,2025-07-25 10:51:00,貨到付款
T0004223,C04271,P00087,3,2936.7,2025-07-30 08:49:18,行動支付
T0004224,C01398,P00509,4,10645.84,2025-07-03 10:29:01,貨到付款
T0004225,C00899,P01112,4,7012.04,2025-07-14 13:35:49,轉帳
T0004226,C00655,P00188,1,634.62,2025-07-11 18:26:02,貨到付款
T0004227,C02879,P00664,4,15020.64,2025-07-23 16:34:02,行動支付
T0004228,C01142,P01660,4,967.64,2025-07-30 14:00:42,行動支付
T0004229,C00499,P00043,4,3113.28,2025-07-05 00:54:57,轉帳
T0004230,C01349,P00331,3,9268.89,2025-07-08 22:45:13,行動支付
T0004231,C01179,P01812,1,462.84,2025-07-18 22:06:04,行動支付
T0004232,C02161,P00556,4,5432.56,2025-07-06 00:58:36,信用卡
T0004233,C01904,P00604,2,4331.22,2025-07-20 10:54:30,轉帳
T0004234,C00729,P00289,2,3833.18,2025-07-14 22:28:10,轉帳
T0004235,C04795,P00249,2,939.16,2025-07-31 01:41:28,信用卡
T0004236,C00747,P00194,2,5545.96,2025-07-08 12:16:32,信用卡
T0004237,C04028,P00635,3,4753.53,2025-07-08 23:24:23,轉帳
T0004238,C00883,P00063,4,8631.88,2025-07-14 15:29:40,行動支付
T0004239,C02497,P00386,1,2671.69,2025-07-04 16:44:00,行動支付
T0004240,C04977,P00578,4,6023.0,2025-07-12 09:54:20,行動支付
T0004241,C04246,P00056,3,5674.35,2025-07-16 20:53:55,轉帳
T0004242,C02585,P01134,2,4441.38,2025-07-28 10:26:31,行動支付
T0004243,C03602,P00804,3,5812.92,2025-07-16 02:16:25,信用卡
T0004244,C03926,P00126,4,7603.2,2025-07-27 10:38:15,行動支付
T0004245,C01500,P01511,1,4146.95,2025-07-03 13:46:38,貨到付款
T0004246,C02810,P00968,3,8435.849999999999,2025-07-01 16:47:21,信用卡
T0004247,C02839,P01823,1,2747.4,2025-07-09 23:57:35,貨到付款
T0004248,C01992,P01495,3,1184.58,2025-07-21 16:47:15,信用卡
T0004249,C03452,P01544,1,718.87,2025-07-23 18:48:22,信用卡
T0004250,C00300,P00253,1,161.38,2025-07-17 22:27:34,信用卡
T0004251,C04069,P00517,2,6819.4,2025-07-04 04:10:21,轉帳
T0004252,C02382,P01076,1,2609.72,2025-07-07 22:08:37,轉帳
T0004253,C03149,P01506,2,3081.32,2025-07-26 04:53:56,貨到付款
T0004254,C02249,P01260,4,4411.52,2025-07-14 09:17:31,貨到付款
T0004255,C01673,P01093,4,2531.36,2025-07-25 15:03:43,貨到付款
T0004256,C01804,P01912,2,3959.72,2025-07-02 16:33:03,貨到付款
T0004257,C02801,P01458,2,2083.96,2025-07-10 01:05:49,行動支付
T0004258,C04659,P01732,3,254.70000000000002,2025-07-10 13:53:20,行動支付
T0004259,C01288,P00923,3,7817.13,2025-07-20 18:49:46,行動支付
T0004260,C00099,P01102,3,11245.710000000001,2025-07-01 03:04:58,信用卡
T0004261,C00606,P00193,4,14115.16,2025-07-19 16:56:59,轉帳
T0004262,C04336,P00159,3,11278.74,2025-07-02 14:33:32,行動支付
T0004263,C04815,P00541,1,3512.7,2025-07-31 12:25:28,行動支付
