product_id,product_name,category,brand,list_price,sale_price,weight_dimensions,employee_id,create_date,modify_date
P01550,Product_1550,美妝,Brand_I,1041,861,71x71x52cm,EMP0001,2025-06-13,
P01551,Product_1551,美妝,Brand_G,4216,3086,3545g,EMP0008,2025-02-04,
P01552,Product_1552,3C,Brand_E,3652,3231,171g,EMP0005,2024-09-11,
P01553,Product_1553,食品,Brand_J,4484,3584,2215g,EMP0008,2025-04-26,
P01554,Product_1554,家居,Brand_F,676,-78,944g,EMP0005,2025-05-31,
P01555,Product_1555,家居,Brand_I,4952,3931,83x26x68cm,EMP0000,2025-06-16,
P01556,Product_1556,3C,Brand_J,1126,928,18x65x99cm,EMP0005,2025-05-21,2025-06-04
P01557,Product_1557,服飾,Brand_I,158,124,85x38x61cm,EMP0007,2025-06-14,
P01558,Product_1558,3C,Brand_C,4987,3793,1473g,EMP0009,2025-06-07,
P01559,Product_1559,美妝,Brand_J,1477,1181,72x73x75cm,EMP0004,2025-02-05,
P01560,Product_1560,家居,Brand_F,3373,2377,38x54x57cm,EMP0008,2024-12-16,
P01561,Product_1561,美妝,Brand_A,966,863,1346g,EMP0004,2025-07-01,
P01562,Product_1562,家居,Brand_E,2943,-64,2602g,EMP0008,2024-10-07,
P01563,Product_1563,服飾,Brand_H,4530,3221,13x93x23cm,EMP0005,2025-01-05,
P01564,Product_1564,家居,Brand_B,1669,1441,4271g,EMP0002,2024-08-27,
P01565,Product_1565,3C,Brand_F,3384,3024,31x26x76cm,EMP0004,2025-01-22,
P01566,Product_1566,服飾,Brand_H,1021,922,91x56x72cm,EMP0002,2024-11-18,2024-12-30
P01567,Product_1567,食品,Brand_B,3162,2603,57x80x49cm,EMP0007,2025-06-30,
P01568,Product_1568,美妝,Brand_I,1749,1314,1458g,EMP0009,2025-02-01,
P01569,Product_1569,圖書,Brand_D,1135,1004,78x20x29cm,EMP0002,2025-03-30,
P01570,Product_1570,家居,Brand_E,1635,1430,4552g,EMP0006,2024-08-04,
P01571,Product_1571,美妝,Brand_C,976,744,82x53x72cm,EMP0001,2024-07-14,
P01572,Product_1572,圖書,Brand_J,4519,4184,98x98x98cm,EMP0007,2024-09-03,
P01573,Product_1573,3C,Brand_C,2046,-16,3945g,EMP0009,2025-02-14,
P01574,Product_1574,家居,Brand_F,1302,1231,1615g,EMP0009,2025-02-07,
P01575,Product_1575,服飾,Brand_E,2297,2102,37x39x19cm,EMP0008,2024-10-18,2025-07-20
P01576,Product_1576,服飾,Brand_B,1671,1457,1289g,EMP0006,2025-03-03,
P01577,Product_1577,服飾,Brand_G,3748,3503,2006g,EMP0006,2025-03-12,
P01578,Product_1578,美妝,Brand_H,4859,4279,98x63x71cm,EMP0008,2025-04-02,
P01579,Product_1579,服飾,Brand_D,2246,1679,74x48x33cm,EMP0007,2025-06-09,
P01580,Product_1580,美妝,Brand_F,4319,3501,96x99x33cm,EMP0009,2024-12-28,
P01581,Product_1581,美妝,Brand_I,2873,2062,3413g,EMP0004,2024-07-19,
P01582,Product_1582,家居,Brand_F,870,694,66x87x66cm,EMP0000,2025-02-02,
P01583,Product_1583,圖書,Brand_B,3484,3085,2460g,EMP0008,2024-10-29,
P01584,Product_1584,圖書,Brand_J,2616,2084,90x83x46cm,EMP0008,2024-11-24,
P01585,Product_1585,圖書,Brand_F,3288,2573,2090g,EMP0004,2025-03-18,
P01586,Product_1586,服飾,Brand_F,4459,3785,43x26x60cm,EMP0002,2024-10-09,
P01587,Product_1587,美妝,Brand_C,2258,2073,57x81x80cm,EMP0009,2025-06-02,
P01588,Product_1588,家居,Brand_B,4516,3215,4550g,EMP0001,2024-10-25,
P01589,Product_1589,圖書,Brand_A,3778,3009,59x43x37cm,EMP0009,2025-01-11,
P01590,Product_1590,美妝,Brand_H,2494,1845,396g,EMP0006,2024-07-09,
P01591,Product_1591,服飾,Brand_F,3056,2670,1529g,EMP0007,2024-09-16,2024-10-25
P01592,Product_1592,食品,Brand_E,1695,1232,1900g,EMP0001,2025-03-01,
P01593,Product_1593,服飾,Brand_A,4920,4261,95x53x18cm,EMP0002,2025-04-03,
P01594,Product_1594,家居,Brand_C,3370,2600,3925g,EMP0004,2025-03-28,
P01595,Product_1595,服飾,Brand_H,315,236,752g,EMP0006,2025-05-04,
P01596,Product_1596,家居,Brand_C,1700,1588,1780g,EMP0005,2025-01-11,
P01597,Product_1597,服飾,Brand_E,3154,2223,90x43x88cm,EMP0006,2025-06-05,
P01598,Product_1598,圖書,Brand_H,376,304,3675g,EMP0004,2024-12-10,
P01599,Product_1599,美妝,Brand_I,217,153,2092g,EMP0004,2025-01-09,
P01600,Product_1600,家居,Brand_C,2305,1892,30x53x59cm,EMP0004,2024-09-20,
P01601,Product_1601,服飾,Brand_H,1730,1428,1533g,EMP0009,2025-02-25,
P01602,Product_1602,美妝,Brand_H,2248,1754,41x65x91cm,EMP0003,2024-09-05,
P01603,Product_1603,食品,Brand_F,1387,1017,25x46x55cm,EMP0004,2025-01-15,2025-07-19
P01604,Product_1604,圖書,Brand_F,907,720,12x34x86cm,EMP0007,2025-02-07,
P01605,Product_1605,服飾,Brand_A,3477,3018,4054g,EMP0003,2025-03-02,
P01606,Product_1606,美妝,Brand_I,2621,2348,2590g,EMP0003,2024-08-01,
P01607,Product_1607,食品,Brand_I,1081,900,39x27x91cm,EMP0004,2025-01-21,
P01608,Product_1608,食品,Brand_E,1666,1412,77x96x44cm,EMP0009,2024-10-13,
P01609,Product_1609,3C,Brand_F,3000,2250,856g,EMP0003,2025-04-27,
P01610,Product_1610,3C,Brand_I,454,350,46x21x30cm,EMP0004,2024-08-31,
P01611,Product_1611,3C,Brand_E,823,609,90x31x86cm,EMP0002,2025-05-30,
P01612,Product_1612,服飾,Brand_I,459,350,4091g,EMP0003,2024-09-13,
P01613,Product_1613,圖書,Brand_A,4080,3086,50x44x67cm,EMP0001,2024-10-31,
P01614,Product_1614,3C,Brand_H,3787,3143,97x70x33cm,EMP0008,2025-02-24,
P01615,Product_1615,美妝,Brand_F,3791,3187,1756g,EMP0003,2024-09-04,
P01616,Product_1616,美妝,Brand_A,3610,3380,59x50x29cm,EMP0007,2025-05-23,
P01617,Product_1617,3C,Brand_A,3380,2531,50x79x90cm,EMP0009,2025-01-20,
P01618,Product_1618,服飾,Brand_A,2437,2097,3587g,EMP0004,2024-12-11,
P01619,Product_1619,美妝,Brand_A,3247,-76,4498g,EMP0008,2025-06-21,
P01620,Product_1620,服飾,Brand_E,288,242,3144g,EMP0009,2025-04-27,
P01621,Product_1621,圖書,Brand_G,3145,2402,3345g,EMP0001,2024-07-31,
P01622,Product_1622,家居,Brand_I,3912,2995,90x20x11cm,EMP0005,2025-04-15,
P01623,Product_1623,美妝,Brand_D,2552,1811,3779g,EMP0002,2024-11-30,
P01624,Product_1624,食品,Brand_E,1852,-45,45x99x24cm,EMP0002,2024-08-13,
P01625,Product_1625,圖書,Brand_A,1459,-99,1450g,EMP0005,2025-04-19,
P01626,Product_1626,3C,Brand_C,3250,2313,535g,EMP0005,2025-07-16,
P01627,Product_1627,家居,Brand_I,3495,2638,62x89x66cm,EMP0009,2025-04-23,
P01628,Product_1628,家居,Brand_E,4368,3829,21x55x25cm,EMP0007,2025-05-05,2025-05-18
P01629,Product_1629,食品,Brand_G,1777,1592,97x32x57cm,EMP0002,2025-01-13,2025-02-06
P01630,Product_1630,食品,Brand_I,3872,3151,1866g,EMP0008,2025-05-07,
P01631,Product_1631,食品,Brand_I,2851,2493,22x83x10cm,EMP0009,2024-10-04,
P01632,Product_1632,服飾,Brand_J,4426,3527,1279g,EMP0005,2025-04-22,
P01633,Product_1633,美妝,Brand_H,2686,1988,92x70x77cm,EMP0005,2025-05-18,
P01634,Product_1634,3C,Brand_C,2636,2108,83x33x79cm,EMP0000,2025-03-21,
P01635,Product_1635,3C,Brand_J,2932,2477,670g,EMP0004,2024-10-31,
P01636,Product_1636,3C,Brand_G,3772,3534,42x45x30cm,EMP0009,2025-06-07,
P01637,Product_1637,家居,Brand_C,4827,3462,72x77x43cm,EMP0001,2024-09-03,
P01638,Product_1638,家居,Brand_F,460,381,11x91x43cm,EMP0002,2025-05-10,
P01639,Product_1639,服飾,Brand_D,362,283,3875g,EMP0002,2025-03-28,
P01640,Product_1640,服飾,Brand_E,4694,3882,45x93x41cm,EMP0007,2024-12-05,2025-05-04
P01641,Product_1641,服飾,Brand_I,2696,1904,88x37x42cm,EMP0004,2025-02-24,2025-06-13
P01642,Product_1642,食品,Brand_C,3113,2423,60x96x84cm,EMP0004,2024-07-04,2024-08-07
P01643,Product_1643,圖書,Brand_H,2464,-28,42x26x91cm,EMP0006,2024-11-01,
P01644,Product_1644,食品,Brand_G,559,469,58x50x75cm,EMP0005,2024-09-05,
P01645,Product_1645,3C,Brand_J,3864,3140,23x69x57cm,EMP0002,2024-07-28,
P01646,Product_1646,服飾,Brand_G,3761,2901,560g,EMP0008,2025-02-25,
P01647,Product_1647,食品,Brand_G,1627,1260,3827g,EMP0009,2024-12-28,2025-01-10
P01648,Product_1648,服飾,Brand_A,1601,1274,2215g,EMP0003,2024-08-29,2024-12-16
P01649,Product_1649,家居,Brand_B,4205,3822,2472g,EMP0008,2024-09-04,
P01650,Product_1650,美妝,Brand_B,455,428,292g,EMP0002,2024-11-27,
P01651,Product_1651,家居,Brand_D,4417,3577,76x13x71cm,EMP0009,2024-09-14,
P01652,Product_1652,圖書,Brand_I,1358,1084,54x92x94cm,EMP0005,2024-09-08,
P01653,Product_1653,美妝,Brand_B,3006,2740,443g,EMP0003,2024-07-19,
P01654,Product_1654,3C,Brand_I,4686,3781,805g,EMP0007,2025-02-25,
P01655,Product_1655,美妝,Brand_F,3423,2868,55x53x90cm,EMP0005,2025-01-24,
P01656,Product_1656,美妝,Brand_E,2131,1615,2056g,EMP0007,2025-06-10,
P01657,Product_1657,3C,Brand_A,3479,3082,336g,EMP0002,2025-04-03,
P01658,Product_1658,圖書,Brand_H,1786,-1,66x84x19cm,EMP0003,2024-08-23,
P01659,Product_1659,美妝,Brand_G,1459,1316,57x68x10cm,EMP0004,2025-06-06,
P01660,Product_1660,服飾,Brand_E,4984,4461,42x80x43cm,EMP0008,2025-01-10,
P01661,Product_1661,服飾,Brand_E,3779,2848,3955g,EMP0004,2024-11-26,
P01662,Product_1662,圖書,Brand_E,3259,2864,1450g,EMP0002,2025-03-23,
P01663,Product_1663,家居,Brand_F,1841,1657,67x48x84cm,EMP0001,2024-08-10,
P01664,Product_1664,美妝,Brand_E,341,268,47x41x89cm,EMP0006,2024-10-31,
P01665,Product_1665,家居,Brand_H,252,187,38x15x48cm,EMP0005,2024-07-11,
P01666,Product_1666,服飾,Brand_C,2815,1973,93x45x50cm,EMP0007,2024-09-10,
P01667,Product_1667,家居,Brand_F,3834,3116,3730g,EMP0009,2025-05-08,
P01668,Product_1668,食品,Brand_G,2733,2154,2355g,EMP0006,2024-08-15,
P01669,Product_1669,3C,Brand_H,4220,3539,18x86x29cm,EMP0003,2025-06-27,
P01670,Product_1670,圖書,Brand_J,264,197,4838g,EMP0002,2024-10-27,
P01671,Product_1671,美妝,Brand_B,1897,1736,74x89x99cm,EMP0001,2024-12-15,
P01672,Product_1672,美妝,Brand_A,1262,964,93x95x100cm,EMP0001,2024-09-27,
P01673,Product_1673,美妝,Brand_J,2292,1734,19x64x65cm,EMP0002,2024-07-15,2025-02-19
P01674,Product_1674,服飾,Brand_B,455,373,61x59x42cm,EMP0006,2025-03-24,
P01675,Product_1675,3C,Brand_C,4775,3938,79x92x44cm,EMP0003,2024-09-14,2024-09-22
P01676,Product_1676,圖書,Brand_I,1194,900,2868g,EMP0004,2024-10-15,
P01677,Product_1677,服飾,Brand_C,4619,3547,55x94x10cm,EMP0004,2025-03-12,2025-04-02
P01678,Product_1678,美妝,Brand_F,2187,1624,4446g,EMP0000,2025-05-29,
P01679,Product_1679,食品,Brand_D,4929,4336,89x94x43cm,EMP0006,2025-05-31,
P01680,Product_1680,服飾,Brand_D,2815,2512,45x35x20cm,EMP0005,2025-04-23,
P01681,Product_1681,服飾,Brand_A,4661,3801,67x71x82cm,EMP0007,2024-08-03,
P01682,Product_1682,服飾,Brand_D,126,111,55x38x96cm,EMP0004,2024-12-24,
P01683,Product_1683,食品,Brand_A,3766,3329,3544g,EMP0003,2025-03-23,
P01684,Product_1684,圖書,Brand_I,4525,3324,39x14x11cm,EMP0006,2025-02-03,
P01685,Product_1685,3C,Brand_J,785,739,3878g,EMP0008,2025-04-16,
P01686,Product_1686,食品,Brand_F,571,517,62x48x60cm,EMP0007,2024-12-06,
P01687,Product_1687,美妝,Brand_I,2180,1638,15x15x74cm,EMP0000,2024-09-01,
P01688,Product_1688,美妝,Brand_F,4675,3490,3426g,EMP0003,2025-03-02,2025-05-17
P01689,Product_1689,食品,Brand_H,2758,2017,75x57x56cm,EMP0002,2024-11-10,
P01690,Product_1690,美妝,Brand_C,2685,1972,4741g,EMP0000,2025-06-15,
P01691,Product_1691,圖書,Brand_H,792,702,4329g,EMP0002,2025-06-26,
P01692,Product_1692,美妝,Brand_J,104,85,2513g,EMP0004,2025-01-07,
P01693,Product_1693,美妝,Brand_I,4070,3645,69x14x61cm,EMP0008,2024-07-05,2025-06-05
P01694,Product_1694,家居,Brand_B,529,469,27x76x59cm,EMP0002,2024-12-16,
P01695,Product_1695,3C,Brand_G,3206,2729,57x95x29cm,EMP0003,2024-10-15,
P01696,Product_1696,服飾,Brand_F,4582,3993,91x66x48cm,EMP0008,2025-05-23,
P01697,Product_1697,3C,Brand_E,1122,791,2735g,EMP0005,2025-03-20,
P01698,Product_1698,3C,Brand_H,3360,2614,4353g,EMP0001,2025-01-17,
P01699,Product_1699,家居,Brand_H,486,417,3201g,EMP0005,2024-11-04,
P01700,Product_1700,3C,Brand_H,3058,2148,24x73x61cm,EMP0002,2024-12-04,
P01701,Product_1701,圖書,Brand_D,903,640,1967g,EMP0000,2025-04-21,
P01702,Product_1702,食品,Brand_G,3706,3384,3929g,EMP0009,2024-11-09,
P01703,Product_1703,服飾,Brand_E,1576,1373,28x68x21cm,EMP0007,2024-09-21,
P01704,Product_1704,美妝,Brand_A,2371,1817,1145g,EMP0002,2025-06-04,
P01705,Product_1705,家居,Brand_E,3037,2648,242g,EMP0000,2024-09-29,
P01706,Product_1706,服飾,Brand_E,939,844,11x32x30cm,EMP0001,2024-08-07,
P01707,Product_1707,3C,Brand_A,3734,2900,56x19x37cm,EMP0003,2024-12-09,
P01708,Product_1708,美妝,Brand_D,1583,1122,87x19x82cm,EMP0004,2025-05-20,
P01709,Product_1709,3C,Brand_G,3346,3122,77x42x71cm,EMP0007,2025-02-25,
P01710,Product_1710,家居,Brand_A,876,688,3348g,EMP0000,2025-04-26,
P01711,Product_1711,圖書,Brand_C,3472,2523,13x99x68cm,EMP0004,2025-03-20,2025-07-19
P01712,Product_1712,圖書,Brand_H,728,599,4591g,EMP0009,2025-04-07,
P01713,Product_1713,家居,Brand_G,2184,1949,3099g,EMP0007,2024-11-29,
P01714,Product_1714,3C,Brand_B,1311,991,4982g,EMP0004,2025-04-08,
P01715,Product_1715,家居,Brand_E,3767,-53,63x64x73cm,EMP0007,2024-11-24,
P01716,Product_1716,3C,Brand_G,1384,1053,48x45x29cm,EMP0009,2024-08-10,
P01717,Product_1717,圖書,Brand_C,4420,4190,38x78x14cm,EMP0001,2024-10-12,
P01718,Product_1718,3C,Brand_J,4470,3350,48x10x22cm,EMP0003,2025-01-28,
P01719,Product_1719,家居,Brand_F,1063,897,67x55x100cm,EMP0000,2025-06-12,
P01720,Product_1720,3C,Brand_F,3108,2894,922g,EMP0001,2025-06-04,
P01721,Product_1721,美妝,Brand_I,530,390,4778g,EMP0006,2025-04-14,
P01722,Product_1722,圖書,Brand_A,2019,1903,23x99x70cm,EMP0001,2024-08-07,
P01723,Product_1723,圖書,Brand_C,3595,3368,3842g,EMP0007,2025-06-28,
P01724,Product_1724,食品,Brand_A,3331,3068,1572g,EMP0006,2024-08-17,
P01725,Product_1725,圖書,Brand_B,3161,2382,62x98x17cm,EMP0003,2025-02-19,
P01726,Product_1726,美妝,Brand_C,1484,1274,2258g,EMP0003,2025-01-30,
P01727,Product_1727,服飾,Brand_E,1952,1738,326g,EMP0007,2024-10-15,
P01728,Product_1728,圖書,Brand_H,604,572,2529g,EMP0007,2024-09-02,
P01729,Product_1729,美妝,Brand_C,3623,2700,63x94x19cm,EMP0007,2025-04-06,
P01730,Product_1730,3C,Brand_B,2569,2290,50x69x43cm,EMP0006,2025-02-03,
P01731,Product_1731,3C,Brand_H,3573,2804,90x74x89cm,EMP0002,2024-09-24,
P01732,Product_1732,3C,Brand_D,1320,982,4076g,EMP0005,2024-09-07,
P01733,Product_1733,服飾,Brand_I,1690,1361,49x72x51cm,EMP0003,2024-09-29,
P01734,Product_1734,圖書,Brand_D,1738,1561,18x71x93cm,EMP0001,2024-08-21,
P01735,Product_1735,3C,Brand_B,226,185,3257g,EMP0002,2024-11-15,
P01736,Product_1736,家居,Brand_H,1771,1478,13x56x36cm,EMP0008,2025-02-11,
P01737,Product_1737,圖書,Brand_I,4036,3830,84x72x60cm,EMP0007,2024-10-15,2024-12-08
P01738,Product_1738,服飾,Brand_C,4497,3596,3126g,EMP0007,2025-03-25,2025-06-17
P01739,Product_1739,美妝,Brand_A,2639,2254,12x64x53cm,EMP0006,2025-01-07,
P01740,Product_1740,食品,Brand_A,2332,1845,38x72x77cm,EMP0005,2025-05-20,
P01741,Product_1741,圖書,Brand_F,251,200,1266g,EMP0001,2024-07-28,
P01742,Product_1742,3C,Brand_D,4408,3852,23x81x63cm,EMP0000,2024-11-13,
P01743,Product_1743,食品,Brand_E,164,153,146g,EMP0003,2024-12-28,
P01744,Product_1744,美妝,Brand_I,4729,3952,2497g,EMP0004,2025-06-22,
P01745,Product_1745,家居,Brand_G,2497,2228,76x96x88cm,EMP0001,2025-02-18,
P01746,Product_1746,圖書,Brand_I,1775,1282,4275g,EMP0005,2024-07-22,
P01747,Product_1747,圖書,Brand_A,4629,3484,55x14x18cm,EMP0008,2025-05-25,
P01748,Product_1748,3C,Brand_H,220,181,2086g,EMP0006,2025-01-03,
P01749,Product_1749,食品,Brand_H,2949,2079,3370g,EMP0004,2024-12-13,
P01750,Product_1750,圖書,Brand_A,2790,2129,2347g,EMP0004,2024-09-26,
P01751,Product_1751,服飾,Brand_D,1175,974,53x18x97cm,EMP0005,2024-10-23,
P01752,Product_1752,服飾,Brand_F,2202,1549,2131g,EMP0003,2025-03-28,
P01753,Product_1753,服飾,Brand_F,3296,2525,1163g,EMP0001,2025-02-09,
P01754,Product_1754,3C,Brand_B,3663,3035,37x13x62cm,EMP0002,2024-08-27,
P01755,Product_1755,3C,Brand_E,104,87,19x30x44cm,EMP0003,2025-03-16,
P01756,Product_1756,3C,Brand_C,4691,4369,3213g,EMP0002,2025-04-27,
P01757,Product_1757,家居,Brand_B,906,781,97x60x90cm,EMP0008,2025-06-07,
P01758,Product_1758,家居,Brand_G,1245,1000,100x32x43cm,EMP0006,2024-10-19,
P01759,Product_1759,食品,Brand_C,1391,1297,2590g,EMP0006,2025-05-19,
P01760,Product_1760,圖書,Brand_E,285,256,58x52x34cm,EMP0007,2025-03-11,2025-04-24
P01761,Product_1761,家居,Brand_A,703,527,39x38x95cm,EMP0009,2024-11-02,
P01762,Product_1762,3C,Brand_B,4933,3615,11x40x74cm,EMP0003,2025-02-01,
P01763,Product_1763,3C,Brand_J,1645,1429,2103g,EMP0002,2024-07-11,
P01764,Product_1764,食品,Brand_G,665,559,4637g,EMP0007,2024-12-20,
P01765,Product_1765,3C,Brand_D,624,560,2256g,EMP0002,2024-08-14,
P01766,Product_1766,3C,Brand_D,3625,3207,39x77x10cm,EMP0003,2025-02-10,
P01767,Product_1767,圖書,Brand_J,4287,3671,22x42x41cm,EMP0009,2024-10-26,
P01768,Product_1768,服飾,Brand_E,1359,1286,65x67x29cm,EMP0008,2025-05-31,
P01769,Product_1769,食品,Brand_F,202,169,10x38x80cm,EMP0004,2025-05-24,
P01770,Product_1770,食品,Brand_F,1193,869,100x43x86cm,EMP0001,2024-11-28,
P01771,Product_1771,美妝,Brand_F,377,342,62x49x48cm,EMP0006,2025-06-15,
P01772,Product_1772,食品,Brand_B,607,463,3568g,EMP0009,2024-12-03,
P01773,Product_1773,家居,Brand_F,2214,1980,3219g,EMP0001,2024-11-25,2025-05-31
P01774,Product_1774,3C,Brand_J,1227,1152,58x68x45cm,EMP0001,2025-05-20,2025-05-26
P01775,Product_1775,服飾,Brand_J,2628,2298,16x86x100cm,EMP0005,2024-09-15,
P01776,Product_1776,圖書,Brand_J,1342,1139,1601g,EMP0002,2024-09-02,
P01777,Product_1777,食品,Brand_H,4709,3838,586g,EMP0005,2024-11-07,
P01778,Product_1778,圖書,Brand_B,4539,3591,2191g,EMP0001,2024-08-06,
P01779,Product_1779,服飾,Brand_D,2877,2268,40x42x99cm,EMP0009,2024-11-17,
P01780,Product_1780,3C,Brand_H,1837,1578,331g,EMP0006,2024-12-07,
P01781,Product_1781,3C,Brand_I,1968,1747,427g,EMP0004,2025-01-19,
P01782,Product_1782,食品,Brand_E,2118,1842,1719g,EMP0006,2024-09-14,
P01783,Product_1783,家居,Brand_I,3665,2747,109g,EMP0004,2025-02-03,
P01784,Product_1784,3C,Brand_D,2313,1905,3386g,EMP0009,2025-04-25,
P01785,Product_1785,圖書,Brand_D,4298,3859,559g,EMP0006,2025-02-07,
P01786,Product_1786,美妝,Brand_J,4726,3870,80x97x11cm,EMP0009,2025-03-13,
P01787,Product_1787,食品,Brand_A,1746,1457,2581g,EMP0002,2025-06-11,2025-07-29
P01788,Product_1788,圖書,Brand_D,2847,2542,65x13x94cm,EMP0006,2024-11-24,
P01789,Product_1789,美妝,Brand_H,566,490,73x60x59cm,EMP0002,2025-06-24,
P01790,Product_1790,美妝,Brand_F,1082,868,38x46x71cm,EMP0009,2024-10-17,
P01791,Product_1791,3C,Brand_I,2126,1964,2154g,EMP0001,2025-03-31,
P01792,Product_1792,圖書,Brand_E,1110,822,1347g,EMP0000,2024-08-09,
P01793,Product_1793,食品,Brand_A,4395,-62,31x81x69cm,EMP0006,2025-02-09,
P01794,Product_1794,美妝,Brand_A,876,639,38x77x93cm,EMP0004,2025-03-16,
P01795,Product_1795,服飾,Brand_G,2333,1642,1692g,EMP0005,2024-08-10,
P01796,Product_1796,3C,Brand_I,3068,2830,71x67x33cm,EMP0005,2025-05-22,2025-06-29
P01797,Product_1797,家居,Brand_C,3490,2657,69x99x47cm,EMP0004,2024-07-02,
P01798,Product_1798,美妝,Brand_E,1977,1745,78x99x47cm,EMP0001,2025-04-02,2025-06-03
P01799,Product_1799,家居,Brand_D,4359,3935,10x96x54cm,EMP0009,2025-03-12,
P01800,Product_1800,3C,Brand_D,2885,2639,42x67x70cm,EMP0003,2025-04-06,
P01801,Product_1801,美妝,Brand_J,2254,2136,1721g,EMP0003,2024-10-04,
P01802,Product_1802,服飾,Brand_E,429,332,72x32x97cm,EMP0007,2024-09-07,
P01803,Product_1803,服飾,Brand_B,2377,2086,3464g,EMP0004,2025-06-18,
P01804,Product_1804,服飾,Brand_I,4122,3004,1146g,EMP0002,2024-12-10,2025-05-17
P01805,Product_1805,服飾,Brand_D,3111,2494,77x14x10cm,EMP0006,2025-04-06,
P01806,Product_1806,服飾,Brand_C,4178,3810,3313g,EMP0007,2024-12-14,
P01807,Product_1807,食品,Brand_I,2521,1996,1646g,EMP0000,2025-01-16,
P01808,Product_1808,美妝,Brand_H,680,577,3771g,EMP0008,2024-12-21,
P01809,Product_1809,食品,Brand_D,167,138,90x49x16cm,EMP0004,2024-10-16,
P01810,Product_1810,美妝,Brand_D,1586,1366,51x91x33cm,EMP0009,2024-07-20,
P01811,Product_1811,美妝,Brand_J,3520,3320,63x82x100cm,EMP0007,2024-08-09,
P01812,Product_1812,家居,Brand_A,3972,2836,1030g,EMP0002,2024-11-28,
P01813,Product_1813,食品,Brand_G,1549,1307,99x14x19cm,EMP0001,2025-04-28,
P01814,Product_1814,食品,Brand_C,2529,2316,29x94x28cm,EMP0003,2024-11-06,
P01815,Product_1815,服飾,Brand_J,2163,1775,4800g,EMP0008,2024-07-29,
P01816,Product_1816,服飾,Brand_C,2112,1520,86x23x28cm,EMP0009,2024-08-02,2024-11-25
P01817,Product_1817,家居,Brand_G,1234,1036,3512g,EMP0005,2025-02-21,
P01818,Product_1818,家居,Brand_C,768,602,1582g,EMP0004,2025-01-13,
P01819,Product_1819,家居,Brand_B,1064,786,455g,EMP0003,2024-11-28,
P01820,Product_1820,3C,Brand_C,371,339,52x64x62cm,EMP0002,2025-02-14,
P01821,Product_1821,圖書,Brand_E,1071,889,3048g,EMP0009,2024-08-14,
P01822,Product_1822,食品,Brand_E,145,135,2092g,EMP0004,2024-07-14,
P01823,Product_1823,食品,Brand_G,3174,2861,780g,EMP0002,2024-12-24,
P01824,Product_1824,3C,Brand_J,1650,1441,10x79x66cm,EMP0007,2024-12-05,
P01825,Product_1825,圖書,Brand_C,4868,3414,1000g,EMP0002,2024-07-13,
P01826,Product_1826,家居,Brand_F,1049,847,21x73x25cm,EMP0006,2025-04-24,
P01827,Product_1827,家居,Brand_C,1795,1345,1081g,EMP0003,2025-06-25,
P01828,Product_1828,圖書,Brand_I,1853,1719,2613g,EMP0008,2024-11-04,
P01829,Product_1829,食品,Brand_G,141,105,2875g,EMP0005,2025-04-29,
P01830,Product_1830,圖書,Brand_A,4212,3250,2111g,EMP0005,2025-02-21,
P01831,Product_1831,家居,Brand_H,257,213,22x36x52cm,EMP0007,2025-03-02,
P01832,Product_1832,美妝,Brand_A,4707,3605,3941g,EMP0003,2024-09-10,
P01833,Product_1833,服飾,Brand_D,4471,3364,50x55x26cm,EMP0002,2025-07-04,
P01834,Product_1834,食品,Brand_G,2724,2315,43x33x82cm,EMP0002,2025-05-19,
P01835,Product_1835,圖書,Brand_I,2764,1996,2154g,EMP0004,2025-06-13,
P01836,Product_1836,家居,Brand_E,3304,2360,16x97x63cm,EMP0003,2024-08-06,2025-06-04
P01837,Product_1837,3C,Brand_D,1997,1583,72x56x46cm,EMP0005,2024-10-15,
P01838,Product_1838,食品,Brand_B,3271,2879,4644g,EMP0007,2024-07-21,
P01839,Product_1839,圖書,Brand_G,319,268,3734g,EMP0000,2025-01-05,
P01840,Product_1840,服飾,Brand_E,365,294,3424g,EMP0000,2024-08-23,
P01841,Product_1841,美妝,Brand_B,2340,1969,1726g,EMP0003,2024-07-18,
P01842,Product_1842,3C,Brand_D,2793,2210,99x69x77cm,EMP0005,2024-11-22,
P01843,Product_1843,服飾,Brand_A,4450,4157,14x50x39cm,EMP0008,2025-06-10,
P01844,Product_1844,家居,Brand_F,613,437,4387g,EMP0001,2025-01-15,2025-01-29
P01845,Product_1845,美妝,Brand_F,4131,3587,4621g,EMP0000,2024-10-09,
P01846,Product_1846,3C,Brand_A,1129,1042,1478g,EMP0008,2024-12-15,
P01847,Product_1847,圖書,Brand_F,2031,1830,27x72x57cm,EMP0004,2024-08-28,
P01848,Product_1848,圖書,Brand_F,1651,1232,159g,EMP0004,2025-06-23,
P01849,Product_1849,圖書,Brand_H,2061,1595,33x81x48cm,EMP0008,2025-05-16,
P01850,Product_1850,食品,Brand_J,837,736,994g,EMP0008,2024-08-10,
P01851,Product_1851,美妝,Brand_H,2567,1851,4156g,EMP0005,2024-10-15,2025-03-07
P01852,Product_1852,圖書,Brand_J,4028,3637,4241g,EMP0007,2024-07-27,2024-12-31
P01853,Product_1853,3C,Brand_A,2264,1991,76x29x93cm,EMP0000,2024-12-09,
P01854,Product_1854,圖書,Brand_G,2504,2210,24x93x41cm,EMP0006,2024-07-03,2024-08-06
